Sheet 1,,,,,,,,,
Date,SHA,SHE,CSI300,Share,Share_V,Gain_Loss,DailyGain,Market_Value,Principle,SP500,Nasdaq,FTSE100,HangSeng
03/09/2023,3133.25,10463.74,3791.49,1427155.18,3.69,2047963.64,0.00,5259463.64,3211500.00,4515.77,14031.81,7464.50,18382.06
04/09/2023,3177.06,10611.74,3848.95,1427155.18,3.75,2141749.00,93785.37,5353249.00,3211500.00,4515.77,14031.81,7452.80,18844.16
05/09/2023,3154.37,10540.71,3820.32,1427155.18,3.71,2086064.85,(55684.15),5297564.85,3211500.00,4496.83,14020.95,7437.90,18456.91
06/09/2023,3158.08,10515.21,3812.03,1427155.18,3.72,2098474.32,12409.47,5309974.32,3211500.00,4465.48,13872.47,7426.10,18449.98
07/09/2023,3122.62,10327.16,3759.24,1427155.18,3.67,2020855.52,(77618.80),5232355.52,3211500.00,4451.14,13748.83,7441.70,18202.07
08/09/2023,3116.72,10281.88,3739.99,1427155.18,3.67,2024805.48,3949.96,5236305.48,3211500.00,4457.49,13761.53,7478.20,18202.07
09/09/2023,3116.72,10281.88,3739.99,1427155.18,3.67,2024805.48,0.00,5236305.48,3211500.00,4457.49,13761.53,7478.20,18202.07
10/09/2023,3116.72,10281.88,3739.99,1427155.18,3.67,2024805.48,0.00,5236305.48,3211500.00,4457.49,13761.53,7478.20,18202.07
11/09/2023,3142.78,10382.38,3767.54,1427155.18,3.68,2038963.69,14158.21,5250463.69,3211500.00,4487.46,13917.89,7496.90,18096.45
12/09/2023,3137.06,10373.99,3760.60,1427155.18,3.66,2013076.24,(25887.45),5224576.24,3211500.00,4461.90,13773.61,7527.50,18025.89
13/09/2023,3123.07,10255.87,3736.65,1427155.18,3.65,1997396.08,(15680.16),5208896.08,3211500.00,4467.44,13813.59,7526.00,18009.22
14/09/2023,3126.55,10197.59,3733.51,1427155.18,3.65,2001122.34,3726.26,5212622.34,3211500.00,4505.10,13926.05,7673.10,18047.92
15/09/2023,3117.74,10144.59,3708.78,1427155.18,3.66,2013703.14,12580.80,5225203.14,3211500.00,4450.32,13708.33,7711.40,18182.89
16/09/2023,3117.74,10144.59,3708.78,1427155.18,3.66,2013703.14,0.00,5225203.14,3211500.00,4450.32,13708.33,7711.40,18182.89
17/09/2023,3117.74,10144.59,3708.78,1427155.18,3.66,2013703.14,0.00,5225203.14,3211500.00,4450.32,13708.33,7711.40,18182.89
18/09/2023,3125.93,10200.04,3727.71,1427155.18,3.64,1979542.75,(34160.39),5191042.75,3211500.00,4453.53,13710.24,7652.90,17930.55
19/09/2023,3124.96,10125.73,3720.50,1427155.18,3.64,1980317.30,774.55,5191817.30,3211500.00,4443.95,13678.19,7660.20,17997.17
20/09/2023,3108.57,10072.46,3705.69,1427155.18,3.62,1958304.90,(22012.40),5169804.90,3211500.00,4402.20,13469.13,7731.70,17885.60
21/09/2023,3084.70,9981.67,3672.44,1427155.18,3.60,1922950.07,(35354.83),5134450.07,3211500.00,4330.00,13223.98,7678.60,17655.41
22/09/2023,3132.43,10178.74,3738.93,1427155.18,3.66,2005340.74,82390.67,5216840.74,3211500.00,4320.06,13211.81,7683.90,18057.45
23/09/2023,3132.43,10178.74,3738.93,1427155.18,3.66,2005340.74,0.00,5216840.74,3211500.00,4320.06,13211.81,7683.90,18057.45
24/09/2023,3132.43,10178.74,3738.93,1427155.18,3.66,2005340.74,0.00,5216840.74,3211500.00,4320.06,13211.81,7683.90,18057.45
25/09/2023,3115.61,10122.62,3714.60,1427155.18,3.63,1968800.28,(36540.46),5180300.28,3211500.00,4337.44,13271.32,7624.00,17729.29
26/09/2023,3102.27,10060.15,3692.89,1427155.18,3.62,1949865.40,(18934.88),5161365.40,3211500.00,4273.53,13063.61,7625.70,17466.90
27/09/2023,3107.32,10104.32,3700.50,1427155.18,3.63,1974289.72,24424.32,5185789.72,3211500.00,4274.51,13092.85,7593.20,17611.87
28/09/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,(2350.56),5183439.16,3211500.00,4299.70,13201.28,7601.90,17373.03
29/09/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4288.05,13219.32,7608.10,17809.66
30/09/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4288.05,13219.32,7608.10,17809.66
01/10/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4514.87,14019.31,7473.70,18482.86
02/10/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4288.39,13307.77,7510.70,18482.86
03/10/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4229.45,13059.47,7470.20,17331.22
04/10/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4263.75,13236.01,7412.50,17195.84
05/10/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4258.19,13219.83,7451.50,17213.87
06/10/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4308.50,13431.34,7494.60,17485.98
07/10/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4308.50,13431.34,7494.60,17485.98
08/10/2023,3110.48,10109.53,3689.52,1427155.18,3.63,1971939.16,0.00,5183439.16,3211500.00,4308.50,13431.34,7494.60,17485.98
09/10/2023,3096.92,10106.96,3684.73,1427155.18,3.63,1971759.08,(180.08),5183259.08,3211500.00,4335.66,13484.24,7492.20,17517.40
10/10/2023,3075.24,10050.04,3657.13,1427155.18,3.63,1965189.45,(6569.63),5176689.45,3211500.00,4358.24,13562.84,7628.20,17664.73
11/10/2023,3078.96,10084.89,3667.55,1427155.18,3.73,2111699.81,146510.36,5323199.81,3211500.00,4376.95,13659.68,7620.00,17893.10
12/10/2023,3107.90,10168.49,3702.38,1427155.18,3.77,2174449.54,62749.73,5385949.54,3211500.00,4349.61,13574.22,7644.80,18238.21
13/10/2023,3088.10,10068.28,3663.41,1427155.18,3.73,2113328.79,(61120.75),5324828.79,3211500.00,4327.78,13407.23,7599.60,17813.45
14/10/2023,3088.10,10068.28,3663.41,1427155.18,3.73,2113328.79,0.00,5324828.79,3211500.00,4327.78,13407.23,7599.60,17813.45
15/10/2023,3088.10,10068.28,3663.41,1427155.18,3.73,2113328.79,0.00,5324828.79,3211500.00,4327.78,13407.23,7599.60,17813.45
16/10/2023,3073.81,9924.92,3626.60,1427155.18,3.70,2066600.38,(46728.41),5278100.38,3211500.00,4373.63,13567.98,7630.60,17640.36
17/10/2023,3083.50,9940.22,3639.40,1427155.18,3.71,2089197.15,22596.77,5300697.15,3211500.00,4373.20,13533.75,7675.20,17773.34
18/10/2023,3058.67,9813.79,3610.21,1427155.18,3.69,2059796.50,(29400.65),5271296.50,3211500.00,4314.60,13314.30,7588.00,17732.52
19/10/2023,3005.39,9655.09,3533.54,1427155.18,3.63,1970363.45,(89433.05),5181863.45,3211500.00,4278.00,13186.18,7499.50,17295.89
20/10/2023,2983.06,9570.36,3510.59,1427155.18,3.61,1935432.20,(34931.25),5146932.20,3211500.00,4224.16,12983.81,7402.10,17172.13
21/10/2023,2983.06,9570.36,3510.59,1427155.18,3.61,1935432.20,0.00,5146932.20,3211500.00,4224.16,12983.81,7402.10,17172.13
22/10/2023,2983.06,9570.36,3510.59,1427155.18,3.61,1935432.20,0.00,5146932.20,3211500.00,4224.16,12983.81,7402.10,17172.13
23/10/2023,2939.29,9425.98,3474.24,1427155.18,3.59,1909189.22,(26242.98),5120689.22,3211500.00,4217.04,13018.33,7374.80,17172.13
24/10/2023,2962.24,9483.90,3487.13,1427155.18,3.58,1894218.71,(14970.51),5105718.71,3211500.00,4247.68,13139.87,7389.70,16991.53
25/10/2023,2974.11,9528.31,3504.46,1427155.18,3.59,1914932.11,20713.40,5126432.11,3211500.00,4186.77,12821.22,7414.30,17085.33
26/10/2023,2988.30,9566.10,3514.14,1427155.18,3.58,1900258.48,(14673.63),5111758.48,3211500.00,4137.23,12595.61,7354.60,17044.61
27/10/2023,3017.78,9770.84,3562.39,1427155.18,3.63,1970028.15,69769.67,5181528.15,3211500.00,4117.37,12643.01,7291.30,17398.73
28/10/2023,3017.78,9770.84,3562.39,1427155.18,3.63,1970028.15,0.00,5181528.15,3211500.00,4117.37,12643.01,7291.30,17398.73
29/10/2023,3017.78,9770.84,3562.39,1427155.18,3.63,1970028.15,0.00,5181528.15,3211500.00,4117.37,12643.01,7291.30,17398.73
30/10/2023,3021.55,9927.99,3583.77,1427155.18,3.67,2019880.56,49852.41,5231380.56,3211500.00,4166.82,12789.48,7327.40,17406.36
31/10/2023,3018.77,9863.80,3572.51,1427155.18,3.63,1964626.59,(55253.97),5176126.59,3211500.00,4193.80,12851.24,7321.70,17112.48
01/11/2023,3023.08,9826.73,3571.03,1427155.18,3.62,1957501.66,(7124.93),5169001.66,3211500.00,4237.86,13061.47,7342.40,17101.78
02/11/2023,3009.41,9734.77,3554.19,1427155.18,3.63,1971628.76,14127.10,5183128.76,3211500.00,4317.78,13294.19,7446.50,17230.59
03/11/2023,3030.80,9853.89,3584.14,1427155.18,3.68,2042900.23,71271.47,5254400.23,3211500.00,4358.34,13478.28,7417.70,17664.12
04/11/2023,3030.80,9853.89,3584.14,1427155.18,3.68,2042900.23,0.00,5254400.23,3211500.00,4358.34,13478.28,7417.70,17664.12
05/11/2023,3030.80,9853.89,3584.14,1427155.18,3.68,2042900.23,0.00,5254400.23,3211500.00,4358.34,13478.28,7417.70,17664.12
06/11/2023,3058.41,10071.56,3632.61,1427155.18,3.74,2127096.07,84195.84,5338596.07,3211500.00,4365.98,13518.78,7417.80,17966.59
07/11/2023,3057.27,10056.49,3619.76,1427155.18,3.70,2069200.96,(57895.11),5280700.96,3211500.00,4378.38,13639.86,7410.00,17670.16
08/11/2023,3052.37,10052.09,3611.07,1427155.18,3.68,2042064.21,(27136.75),5253564.21,3211500.00,4382.78,13650.41,7401.70,17568.46
09/11/2023,3053.28,10032.09,3612.83,1427155.18,3.67,2025415.21,(16649.00),5236915.21,3211500.00,4347.35,13521.45,7455.70,17511.29
10/11/2023,3038.97,9978.54,3586.49,1427155.18,3.64,1980924.71,(44490.50),5192424.71,3211500.00,4415.24,13798.11,7360.60,17203.26
11/11/2023,3038.97,9978.54,3586.49,1427155.18,3.64,1980924.71,0.00,5192424.71,3211500.00,4415.24,13798.11,7360.60,17203.26
12/11/2023,3038.97,9978.54,3586.49,1427155.18,3.64,1980924.71,0.00,5192424.71,3211500.00,4415.24,13798.11,7360.60,17203.26
13/11/2023,3046.53,9988.83,3579.41,1427155.18,3.66,2013275.21,32350.50,5224775.21,3211500.00,4411.55,13767.74,7425.80,17426.21
14/11/2023,3056.07,10005.56,3582.06,1427155.18,3.66,2014688.37,1413.16,5226188.37,3211500.00,4495.70,14094.38,7440.50,17396.86
15/11/2023,3072.83,10077.96,3607.25,1427155.18,3.73,2106745.58,92057.21,5318245.58,3211500.00,4502.88,14103.84,7486.90,18079.00
16/11/2023,3050.93,9954.40,3572.36,1427155.18,3.67,2031882.19,(74863.39),5243382.19,3211500.00,4508.24,14113.67,7411.00,17832.82
17/11/2023,3054.37,9979.69,3568.07,1427155.18,3.65,2004223.36,(27658.83),5215723.36,3211500.00,4514.02,14125.48,7504.30,17454.19
18/11/2023,3054.37,9979.69,3568.07,1427155.18,3.65,2004223.36,0.00,5215723.36,3211500.00,4514.02,14125.48,7504.30,17454.19
19/11/2023,3054.37,9979.69,3568.07,1427155.18,3.65,2004223.36,0.00,5215723.36,3211500.00,4514.02,14125.48,7504.30,17454.19
20/11/2023,3068.32,10022.70,3576.32,1427155.18,3.68,2044108.92,39885.56,5255608.92,3211500.00,4547.38,14284.53,7496.40,17778.07
21/11/2023,3071.00,10015.00,3596.00,1427155.18,3.65,2002778.48,(41330.44),5214278.48,3211500.00,4538.19,14199.98,7482.00,17733.89
22/11/2023,3042.61,9855.66,3544.42,1427155.18,3.61,1947346.07,(55432.41),5158846.07,3211500.00,4556.62,14265.86,7469.50,17734.60
23/11/2023,3061.86,9933.02,3561.52,1427155.18,3.66,2013069.04,65722.97,5224569.04,3211500.00,4556.62,14265.86,7483.60,17910.84
24/11/2023,3040.97,9839.52,3538.01,1427155.18,3.62,1957233.62,(55835.42),5168733.62,3211500.00,4559.34,14250.85,7488.20,17559.42
25/11/2023,3031.70,9785.57,3511.94,1427155.18,3.62,1957233.62,0.00,5168733.62,3211500.00,4559.34,14250.85,7488.20,17559.42
26/11/2023,3031.70,9785.57,3511.94,1427155.18,3.62,1957233.62,0.00,5168733.62,3211500.00,4559.34,14250.85,7488.20,17559.42
27/11/2023,3031.70,9785.57,3511.94,1427155.18,3.62,1953583.37,(3650.25),5165083.37,3211500.00,4550.43,14241.02,7460.70,17525.06
28/11/2023,3038.55,9833.46,3518.52,1399524.35,3.63,1963103.59,9520.22,5074603.59,3111500.00,4554.89,14281.76,7455.20,17354.14
29/11/2023,3021.69,9744.39,3488.31,1399524.35,3.59,1907519.76,(55583.83),5019019.76,3111500.00,4550.58,14258.49,7423.50,16993.44
30/11/2023,3029.67,9726.92,3496.20,1399524.35,3.56,1875497.68,(32022.08),4986997.68,3111500.00,4567.80,14226.22,7453.80,17042.88
01/12/2023,3031.64,9720.57,3482.88,1399524.35,3.55,1859559.23,(15938.45),4971059.23,3111500.00,4594.63,14305.03,7529.40,16830.30
02/12/2023,3031.64,9720.57,3482.88,1399524.35,3.55,1859559.23,0.00,4971059.23,3111500.00,4594.63,14305.03,7529.40,16830.30
03/12/2023,3031.64,9720.57,3482.88,1399524.35,3.55,1859559.23,0.00,4971059.23,3111500.00,4594.63,14305.03,7529.40,16830.30
04/12/2023,3022.91,9660.44,3460.14,1399524.35,3.52,1819626.56,(39932.67),4931126.56,3111500.00,4569.78,14185.49,7513.00,16646.05
05/12/2023,2972.30,9470.36,3394.26,1399524.35,3.46,1733992.68,(85633.88),4845492.68,3111500.00,4567.18,14229.91,7489.80,16327.86
06/12/2023,2968.93,9533.25,3399.60,1399310.62,3.49,1779078.55,45085.87,4889838.55,3110760.00,4549.34,14146.71,7515.40,16463.26
07/12/2023,2966.21,9519.91,3391.28,1399310.62,3.50,1780566.91,1488.36,4891326.91,3110760.00,4585.59,14339.99,7513.70,16345.89
08/12/2023,2969.56,9553.92,3399.46,1399310.62,3.50,1780544.16,(22.75),4891304.16,3110760.00,4604.37,14403.97,7554.50,16334.37
09/12/2023,2969.56,9553.92,3399.46,1399310.62,3.50,1780544.16,0.00,4891304.16,3110760.00,4604.37,14403.97,7554.50,16334.37
10/12/2023,2969.56,9553.92,3399.46,1399310.62,3.50,1780544.16,0.00,4891304.16,3110760.00,4604.37,14403.97,7554.50,16334.37
11/12/2023,2991.44,9632.61,3419.45,1399310.62,3.51,1799247.86,18703.70,4910007.86,3110760.00,4622.44,14432.49,7544.90,16201.49
12/12/2023,3003.44,9625.26,3426.80,1399310.62,3.54,1838833.83,39585.97,4949593.83,3110760.00,4643.70,14533.40,7542.80,16374.50
13/12/2023,2968.76,9476.62,3369.61,1399310.62,3.50,1790937.34,(47896.49),4901697.34,3110760.00,4707.09,14733.96,7548.40,16228.75
14/12/2023,2958.99,9417.97,3351.96,1399310.62,3.51,1794819.37,3882.03,4905579.37,3110760.00,4719.55,14761.56,7649.00,16402.19
15/12/2023,2942.56,9385.33,3341.55,1399310.62,3.51,1803697.16,8877.79,4914457.16,3110760.00,4719.19,14813.92,7576.40,16792.19
16/12/2023,2942.56,9385.33,3341.55,1399310.62,3.51,1803697.16,0.00,4914457.16,3110760.00,4719.19,14813.92,7576.40,16792.19
17/12/2023,2942.56,9385.33,3341.55,1399310.62,3.51,1803697.16,0.00,4914457.16,3110760.00,4719.19,14813.92,7576.40,16792.19
18/12/2023,2930.80,9279.39,3329.37,1399310.62,3.48,1759983.17,(43713.99),4870743.17,3110760.00,4740.56,14904.81,7614.50,16629.23
19/12/2023,2932.39,9289.34,3334.04,1399310.62,3.48,1755693.02,(4290.15),4866453.02,3110760.00,4768.37,15003.22,7638.00,16505.00
20/12/2023,2902.11,9158.44,3297.50,1399310.62,3.48,1756117.87,424.85,4866877.87,3110760.00,4698.35,14777.94,7715.70,16613.81
21/12/2023,2918.71,9257.09,3330.87,1399310.62,3.50,1788890.67,32772.80,4899650.67,3110760.00,4746.75,14963.87,7694.70,16621.13
22/12/2023,2914.78,9221.31,3337.23,1399310.62,3.47,1744761.85,(44128.82),4855521.85,3110760.00,4754.63,14992.97,7697.50,16340.41
23/12/2023,2914.78,9221.31,3337.23,1399310.62,3.47,1744761.85,0.00,4855521.85,3110760.00,4754.63,14992.97,7697.50,16340.41
24/12/2023,2914.78,9221.31,3337.23,1399310.62,3.47,1744761.85,0.00,4855521.85,3110760.00,4754.63,14992.97,7697.50,16340.41
25/12/2023,2918.81,9256.28,3347.45,1399310.62,3.47,1750519.40,5757.55,4861279.40,3110760.00,4754.63,14992.97,7697.50,16340.41
26/12/2023,2898.88,9157.25,3324.79,1399310.62,3.46,1729378.00,(21141.40),4840138.00,3110760.00,4774.75,15074.57,7697.50,16340.41
27/12/2023,2914.61,9191.74,3336.36,1399310.62,3.49,1776725.22,47347.22,4887485.22,3110760.00,4781.58,15099.18,7725.00,16624.84
28/12/2023,2954.70,9441.05,3414.54,1399310.62,3.56,1872428.51,95703.29,4983188.51,3110760.00,4783.35,15095.14,7722.70,17043.53
29/12/2023,2974.93,9524.69,3431.11,1399310.62,3.57,1891662.71,19234.20,5002422.71,3110760.00,4769.83,15011.35,7733.20,17047.39
30/12/2023,2974.93,9524.69,3431.11,1399310.62,3.57,1891662.71,0.00,5002422.71,3110760.00,4769.83,15011.35,7733.20,17047.39
31/12/2023,2974.93,9524.69,3431.11,1399310.62,3.57,1891662.71,0.00,5002422.71,3110760.00,4769.83,15011.35,7733.20,17047.39
01/01/2024,2974.93,9524.69,3431.11,1399310.62,3.57,1891662.71,0.00,5002422.71,3110760.00,4550.58,14258.49,7423.50,16993.44
02/01/2024,2962.28,9401.35,3386.35,1399310.62,3.55,1856166.48,(35496.23),4966926.48,3110760.00,4742.83,14765.94,7721.50,16788.55
03/01/2024,2967.25,9330.86,3378.30,1399310.62,3.55,1857421.37,1254.89,4968181.37,3110760.00,4704.81,14592.21,7682.30,16646.41
04/01/2024,2954.35,9215.25,3347.05,1399310.62,3.53,1835590.68,(21830.69),4946350.68,3110760.00,4688.68,14510.30,7723.10,16645.98
05/01/2024,2929.18,9116.44,3329.11,1399310.62,3.51,1806325.46,(29265.22),4917085.46,3110760.00,4697.24,14524.07,7689.60,16535.33
06/01/2024,2929.18,9116.44,3329.11,1399310.62,3.51,1806325.46,0.00,4917085.46,3110760.00,4697.24,14524.07,7689.60,16535.33
07/01/2024,2929.18,9116.44,3329.11,1399310.62,3.51,1806325.46,0.00,4917085.46,3110760.00,4697.24,14524.07,7689.60,16535.33
08/01/2024,2887.54,8947.72,3286.06,1399310.62,3.47,1741530.59,(64794.87),4852290.59,3110760.00,4763.54,14843.77,7694.20,16224.45
09/01/2024,2893.25,8971.72,3292.50,1399310.62,3.47,1745875.55,4344.96,4856635.55,3110760.00,4756.50,14857.71,7684.00,16190.02
10/01/2024,2882.09,8937.04,3282.02,1399310.62,3.45,1719165.90,(26709.65),4829925.90,3110760.00,4783.45,14969.65,7651.80,16097.28
11/01/2024,2886.65,9053.88,3295.67,1399310.62,3.49,1779380.72,60214.82,4890140.72,3110760.00,4780.24,14970.19,7576.60,16302.04
12/01/2024,2881.98,8996.26,3284.17,1399310.62,3.48,1759191.73,(20188.99),4869951.73,3110760.00,4783.83,14972.76,7624.90,16244.58
13/01/2024,2881.98,8996.26,3284.17,1399310.62,3.48,1759191.73,0.00,4869951.73,3110760.00,4783.83,14972.76,7624.90,16244.58
14/01/2024,2881.98,8996.26,3284.17,1399310.62,3.48,1759191.73,0.00,4869951.73,3110760.00,4783.83,14972.76,7624.90,16244.58
15/01/2024,2886.29,8963.93,3280.92,1399310.62,3.48,1757132.99,(2058.74),4867892.99,3110760.00,4783.83,14972.76,7594.90,16216.33
16/01/2024,2893.99,8992.07,3300.88,1399310.62,3.46,1728989.11,(28143.88),4839749.11,3110760.00,4765.98,14944.35,7558.30,15865.92
17/01/2024,2833.62,8759.76,3229.08,1399310.62,3.36,1595053.22,(133935.89),4705813.22,3110760.00,4739.21,14855.62,7446.30,15276.90
18/01/2024,2845.78,8847.00,3274.74,1399310.62,3.40,1646662.91,51609.69,4757422.91,3110760.00,4780.94,15055.65,7459.10,15391.79
19/01/2024,2832.28,8787.02,3269.78,1399310.62,3.37,1606173.12,(40489.79),4716933.12,3110760.00,4839.81,15310.97,7461.90,15308.69
20/01/2024,2832.28,8787.02,3269.78,1399310.62,3.37,1606173.12,0.00,4716933.12,3110760.00,4839.81,15310.97,7461.90,15308.69
21/01/2024,2832.28,8787.02,3269.78,1399310.62,3.37,1606173.12,0.00,4716933.12,3110760.00,4839.81,15310.97,7461.90,15308.69
22/01/2024,2756.34,8479.55,3218.90,1399310.62,3.28,1477323.94,(128849.18),4588083.94,3110760.00,4850.43,15360.29,7487.70,14961.18
23/01/2024,2770.98,8596.28,3231.93,1399310.62,3.34,1559070.12,81746.18,4669830.12,3110760.00,4864.60,15425.94,7485.70,15353.98
24/01/2024,2820.77,8682.19,3277.11,1399310.62,3.40,1641289.98,82219.86,4752049.98,3110760.00,4868.55,15481.92,7527.70,15899.87
25/01/2024,2906.11,8856.22,3342.92,1399310.62,3.47,1744493.01,103203.03,4855253.01,3110760.00,4894.16,15510.50,7529.70,16211.96
26/01/2024,2910.22,8762.33,3333.82,1399310.62,3.43,1687967.81,(56525.20),4798727.81,3110760.00,4890.97,15455.36,7635.10,15952.23
27/01/2024,2910.22,8762.33,3333.82,1399310.62,3.43,1687967.81,0.00,4798727.81,3110760.00,4890.97,15455.36,7635.10,15952.23
28/01/2024,2910.22,8762.33,3333.82,1399310.62,3.43,1687967.81,0.00,4798727.81,3110760.00,4890.97,15455.36,7635.10,15952.23
29/01/2024,2883.36,8581.76,3303.96,1399235.67,3.40,1646342.66,(41625.15),4756845.66,3110503.00,4927.93,15628.04,7632.70,16077.24
30/01/2024,2830.53,8375.98,3245.05,1399235.67,3.31,1519257.12,(127085.54),4629760.12,3110503.00,4924.97,15509.90,7666.30,15703.45
31/01/2024,2788.55,8212.84,3215.35,1399235.67,3.25,1443954.82,(75302.30),4554457.82,3110503.00,4845.65,15164.01,7630.60,15485.07
01/02/2024,2770.74,8240.48,3217.71,1399235.67,3.26,1449813.74,5858.92,4560316.74,3110503.00,4906.19,15361.64,7622.20,15566.21
02/02/2024,2730.15,8055.77,3179.63,1399235.67,3.23,1402379.28,(47434.46),4512882.28,3110503.00,4958.61,15628.95,7615.50,15533.56
03/02/2024,2730.15,8055.77,3179.63,1399235.67,3.23,1402379.28,0.00,4512882.28,3110503.00,4958.61,15628.95,7615.50,15533.56
04/02/2024,2730.15,8055.77,3179.63,1399235.67,3.23,1402379.28,0.00,4512882.28,3110503.00,4958.61,15628.95,7615.50,15533.56
05/02/2024,2702.19,7964.71,3200.42,1399235.67,3.18,1341401.32,(60977.96),4451904.32,3110503.00,4942.81,15597.68,7612.90,15510.01
06/02/2024,2789.49,8460.38,3311.69,1399235.67,3.32,1531992.34,190591.02,4642495.34,3110503.00,4954.23,15609.00,7681.00,16136.87
07/02/2024,2829.70,8708.24,3343.63,1399235.67,3.34,1557386.89,25394.55,4667889.89,3110503.00,4995.06,15756.64,7628.80,16081.89
08/02/2024,2865.90,8820.60,3364.93,1399235.67,3.36,1585852.41,28465.52,4696355.41,3110503.00,4997.91,15793.71,7595.50,15878.07
09/02/2024,2865.90,8820.60,3364.93,1399235.67,3.36,1585852.41,0.00,4696355.41,3110503.00,5026.61,15990.66,7572.60,15746.58
10/02/2024,2865.90,8820.60,3364.93,1399235.67,3.36,1585852.41,0.00,4696355.41,3110503.00,5026.61,15990.66,7572.60,15746.58
11/02/2024,2865.90,8820.60,3364.93,1399235.67,3.36,1585852.41,0.00,4696355.41,3110503.00,5026.61,15990.66,7572.60,15746.58
12/02/2024,2865.90,8820.60,3364.93,1399235.67,3.36,1585852.41,0.00,4696355.41,3110503.00,5021.84,15942.55,7573.70,15746.58
13/02/2024,2865.90,8820.60,3364.93,1399235.67,3.36,1585852.41,0.00,4696355.41,3110503.00,4953.17,15655.60,7512.30,15746.58
